x,y_coord,y_obs,y_hat,alpha,beta_Intercept,se_Intercept,t_Intercept,p_Intercept,beta_median_income,se_median_income,t_median_income,p_median_income,beta_unemployment_rate,se_unemployment_rate,t_unemployment_rate,p_unemployment_rate,tract_id
-79.21282,39.19503,21.0,24.37533022058374,0.5959190175831587,-7.478747722774623,0.09553163642532105,-78.2855607065928,0.0,-0.3543635482733687,0.09562167725094682,-3.7058913675336087,0.0002106485782793488,0.20894606445038189,0.09301295526575311,2.2464189408173203,0.024677186244088878,SYN0017
-75.77566,38.67777,4.0,31.928971604931924,0.5959190175831587,-7.488445294981329,0.09183444399128307,-81.54288270849804,0.0,-0.3557261723294067,0.09283428726164134,-3.831840398869427,0.0001271882424249693,0.13110907241865913,0.08769185761763636,1.4951111309596754,0.13488544137178837,SYN0018
-76.65751,39.02916,2.0,1.0407223805928187,0.5959190175831587,-7.48748932873767,0.0883567134802846,-84.74160065277196,0.0,-0.35419758696184006,0.08911201265057186,-3.9747456759923945,7.04545023768599e-05,0.14959476454310924,0.08481020072866223,1.7638770249078375,0.07775268576147965,SYN0019
-76.08861,38.95138,0.0,0.5911209380418575,0.5959190175831587,-7.488682030718123,0.09022949646165376,-82.99594173065906,0.0,-0.3556414537956149,0.09110624148543361,-3.9035904455840833,9.477610890895605e-05,0.1371716149537053,0.08631845929686112,1.5891341906596497,0.11203010011840697,SYN0020
-77.90463,39.06972,1.0,0.39216323802816755,0.5959190175831587,-7.483545541331018,0.08849550363371005,-84.56413302427217,0.0,-0.3527922071709077,0.08899302805252453,-3.964267930771907,7.362152782164344e-05,0.1782690935379723,0.08554124956844346,2.084013203423399,0.03715896627840176,SYN0021
-75.13186,38.052,3.0,5.76568978620746,0.5959190175831587,-7.487408788223372,0.09867880261690169,-75.87656710115907,0.0,-0.3558818916551797,0.09997445910793817,-3.559728102864244,0.0003712389587127163,0.11923535950359683,0.09391497124852531,1.269609710980656,0.20422368855198192,SYN0022
-75.48095,38.64845,7.0,2.1851948660005553,0.5959190175831587,-7.4888584753932745,0.09382257032518215,-79.81937021590264,0.0,-0.35692160347359514,0.09488533996575566,-3.761609576383549,0.00016882343073199024,0.12488725816614217,0.08943820789126064,1.3963524215286227,0.16260839508759473,SYN0023
-75.99727,37.97491,24.0,27.846594348857913,0.5959190175831587,-7.485856442079028,0.09295196618630541,-80.53467558798037,0.0,-0.35193220376604073,0.0941007021756428,-3.7399530038484188,0.00018405466392645842,0.1381464703459964,0.08887410450772029,1.5544063269182748,0.12008752501462117,SYN0024
-78.62413,38.78918,30.0,15.3126264002204,0.5959190175831587,-7.480059031279211,0.09108543704518868,-82.12134973418699,0.0,-0.3525932071595533,0.09149740782936029,-3.853586844964266,0.00011639994988454916,0.19638972532370905,0.08832287442942417,2.2235431828097654,0.026179194918029225,SYN0025
-77.39976,38.49375,35.0,31.549654996950377,0.5959190175831587,-7.483652882576046,0.08781344888369642,-85.22217243155646,0.0,-0.3512719915289006,0.0885750313685328,-3.9658127815655915,7.314626142207459e-05,0.16839627233916452,0.0845854223876273,1.9908427195345733,0.04649818117425464,SYN0026
-79.30288,38.16014,14.0,39.331571573609345,0.5959190175831587,-7.47585209551726,0.09754197635603172,-76.64240950203973,0.0,-0.3528613939796384,0.09800066085337031,-3.600602188872926,0.0003174810175368137,0.2155080926935881,0.09471264491777656,2.2753888129792847,0.02288261587194662,SYN0027
-78.8057,38.08613,94.0,38.269072159504184,0.5959190175831587,-7.477575659790205,0.09414008820368401,-79.43030224925563,0.0,-0.351451560406718,0.09475376805196302,-3.7091037921993957,0.00020799415806993515,0.20377500357936792,0.09120102039775826,2.2343500400613583,0.025460050209454188,SYN0028
-76.42628,38.95776,4.0,7.281803135632563,0.5959190175831587,-7.48788563558432,0.08890322017324717,-84.2251340389308,0.0,-0.3545563529206051,0.08971766421094295,-3.951912435961073,7.752911132086204e-05,0.1446129651477938,0.08521726769256623,1.6969913382990198,0.08969829811692209,SYN0029
-76.14857,38.20707,4.0,2.7951917120634167,0.5959190175831587,-7.486231404989764,0.0910583183769337,-82.21359166771222,0.0,-0.35242750675812917,0.09211400448370168,-3.8259926786755476,0.00013024616055457017,0.14072144769533734,0.08713068131424657,1.615061945720471,0.10629728079520318,SYN0030
-75.14621,39.56522,0.0,11.923571762496127,0.5959190175831587,-7.492575141627333,0.09882517621587024,-75.81646123514939,0.0,-0.3629806040031676,0.09973989207315506,-3.63927207517867,0.00027340981100820727,0.11593982182454289,0.09399608585986119,1.2334537205878724,0.21740653294756918,SYN0031
-78.03379,38.94591,8.0,7.985597962015858,0.5959190175831587,-7.482722998449269,0.08867304124099219,-84.38554597572684,0.0,-0.3524766270600775,0.0891778005187908,-3.9525153682816674,7.733396068809739e-05,0.18173899798688123,0.08575291571384837,2.1193331617239917,0.034062321008276,SYN0032
-77.83293,38.52437,0.0,2.159699022411734,0.5959190175831587,-7.4822786564110135,0.08835827774008702,-84.68112833096112,0.0,-0.35129018289558167,0.08903003163854105,-3.945749276174674,7.955082206545505e-05,0.1785099272763998,0.08529854012934686,2.0927664999390028,0.03637000365687504,SYN0033
-77.387,38.96365,23.0,40.87780124096335,0.5959190175831587,-7.485049776870666,0.0875820590523743,-85.46327704392729,0.0,-0.3527387726214864,0.08821704683757729,-3.998532996359977,6.373629670219927e-05,0.16649525123847392,0.08440645719761534,1.9725416368165936,0.04854780806818049,SYN0034
-78.64738,37.94105,1.0,31.819838617052678,0.5959190175831587,-7.477808857505639,0.09403522797366673,-79.5213561836602,0.0,-0.3508086262034217,0.09473780172906802,-3.702942434812528,0.0002131132523177648,0.200604560393686,0.09100656795163262,2.204286623579757,0.027504193073536687,SYN0035
-78.91535,39.62541,2.0,21.221147569901948,0.5959190175831587,-7.481100368067095,0.09520557611496565,-78.57838451639932,0.0,-0.3546910033405547,0.09523955208897529,-3.7241985662552577,0.00019593666652029107,0.2004046093397407,0.09265658592764814,2.1628749573854225,0.030550798362951603,SYN0036
-77.35933,38.76815,21.0,14.416337082149653,0.5959190175831587,-7.484570223529881,0.08747818011627338,-85.55928133829046,0.0,-0.352155781854181,0.08817111739344909,-3.994003844623448,6.49668091963207e-05,0.1664906441962839,0.08427300214307071,1.9756106933704805,0.04819888658740834,SYN0037
-78.47891,39.30892,13.0,5.053207402074642,0.5959190175831587,-7.4820206933545155,0.09120422044123572,-82.03590422852523,0.0,-0.3535940816088728,0.0914852555744132,-3.865039009715209,0.00011107144606126163,0.19106487494197155,0.08847791991660282,2.1594639105673457,0.03081419427616039,SYN0038
-76.48584,38.04891,30.0,22.88481867378392,0.5959190175831587,-7.484990860474022,0.09054694554712356,-82.66420049010478,0.0,-0.3509441185977066,0.09159020000686342,-3.8316776093010843,0.00012727244569710194,0.14886866380390443,0.08678927051356403,1.7152888015188261,0.0862922906893524,SYN0039
-77.53282,38.77598,37.0,45.32439659829262,0.5959190175831587,-7.484016459497834,0.0876003071127422,-85.43367833021239,0.0,-0.3520604407166405,0.08825798050911389,-3.988992708486971,6.635446099778619e-05,0.17051887399335128,0.08446909103937376,2.0187132582481198,0.043517031166725895,SYN0040
-75.75295,38.78327,46.0,21.73230992008791,0.5959190175831587,-7.488830460992047,0.09193004748905263,-81.4622712109862,0.0,-0.3562754067821529,0.09290830936110264,-3.8346990622489208,0.00012571812196759957,0.13033441168600007,0.08777101553353454,1.4849368085094492,0.13756056430175034,SYN0041
-76.34881,39.58809,13.0,39.57120841520761,0.5959190175831587,-7.490148659743552,0.0913468160236871,-81.99682250338408,0.0,-0.3571982390399959,0.09202727231326371,-3.881438948055332,0.00010384022207254873,0.14134677523193118,0.08755225650295681,1.6144275530712064,0.1064347192828996,SYN0042
-78.09435,38.92911,5.0,31.89869105383043,0.5959190175831587,-7.482452122835706,0.08884563416089498,-84.21856845869726,0.0,-0.3524530103426216,0.08934169676791968,-3.945000185727147,7.979991675832743e-05,0.1832330006261274,0.08594444394282888,2.131993555604547,0.03300737634207951,SYN0043
-75.75483,38.75228,5.0,12.970392614534617,0.5959190175831587,-7.4887258559906416,0.09192243943127827,-81.46787555164106,0.0,-0.3561341310537612,0.09290787244083948,-3.8331964955987456,0.000126488836041716,0.13045753073792063,0.08776486024583444,1.4864437814006832,0.13716177662163132,SYN0044
-75.87856,38.38056,11.0,1.790037205763096,0.5959190175831587,-7.487310364863056,0.09179082078284366,-81.56927131718695,0.0,-0.35405177508438324,0.09284764850760761,-3.813255163434467,0.00013714838634193427,0.1342084992146516,0.08770350654434714,1.5302523753344948,0.12595427163703898,SYN0045
-77.75635,38.49682,13.0,24.68128994672112,0.5959190175831587,-7.482468802914153,0.0882540663199379,-84.78327532001494,0.0,-0.3511999378183794,0.08894879948380079,-3.948338143477016,7.869559526452186e-05,0.1767972536868591,0.0851619866355788,2.0760113833816685,0.037892898183180534,SYN0046
-78.20252,38.83721,10.0,11.104587408529673,0.5959190175831587,-7.481796479129404,0.0891711926005953,-83.90373909925093,0.0,-0.3522764904362394,0.0896704015786089,-3.9285704561880297,8.545231614154325e-05,0.1861330629804105,0.08629225762835388,2.1570076863912173,0.03100506555116711,SYN0047
-76.42877,38.69004,0.0,2.194296553859451,0.5959190175831587,-7.48704314997124,0.088827476968719,-84.2874683090215,0.0,-0.3535309880266749,0.08970740192187873,-3.940934420713083,8.116481556208477e-05,0.14544571778393356,0.08513498592258364,1.708413012673693,0.08755973442316556,SYN0048
-78.87111,37.9389,0.0,4.14109574231388,0.5959190175831587,-7.476968362687016,0.09547114978243437,-78.31652158506522,0.0,-0.35131247623300954,0.0961259425425314,-3.654710340838214,0.00025747250180274683,0.2060654993811742,0.09247928710851967,2.2282340816421624,0.025864909463633845,SYN0049
-78.60041,39.38733,6.0,26.045888337446108,0.5959190175831587,-7.481749469050387,0.09211589493092061,-81.22104740621678,0.0,-0.3538688298863846,0.09233599381599607,-3.8324039766286804,0.00012689713592073382,0.19369159795133536,0.08943831767741613,2.165644468514461,0.030338365527895483,SYN0050
-79.46687,39.51309,12.0,8.586324757062409,0.5959190175831587,-7.478490296008237,0.09900039293848778,-75.54000619628722,0.0,-0.3553885848768929,0.09886485931841638,-3.594690644653471,0.0003247772530574622,0.21386435074079765,0.09661522532073802,2.213567789453705,0.02685852515092013,SYN0051
-75.95884,38.15245,6.0,4.448681395655852,0.5959190175831587,-7.4864589021413535,0.09221549224844197,-81.1843945046863,0.0,-0.3528033414508688,0.09331993339084227,-3.780578581997684,0.00015646432347171668,0.13669617978831325,0.08814995210012139,1.5507232452384396,0.12096802140710339,SYN0052
-76.50817,38.89727,26.0,39.49747840495939,0.5959190175831587,-7.487482128302021,0.08859067014857573,-84.51772760884118,0.0,-0.3540984933825062,0.08940515401479754,-3.96060492579543,7.476013388574287e-05,0.14661405911986938,0.08495480677652925,1.7257888597820334,0.08438540472871581,SYN0053
-76.32676,38.09544,11.0,18.774443597471457,0.5959190175831587,-7.485503801034907,0.09084411404955352,-82.39943643406248,0.0,-0.3514924558698358,0.0919006269918382,-3.8247013907865095,0.00013093068220126902,0.14509810180037055,0.0870050569708133,1.6676973368231358,0.09537582436579473,SYN0054
-75.98672,39.11003,15.0,17.673353205961362,0.5959190175831587,-7.489429993300862,0.09100382381158795,-82.29797034470542,0.0,-0.35667691419831943,0.09186192241045911,-3.882750380561482,0.00010328157898920054,0.13454814128653755,0.08701015994278856,1.5463497754171058,0.12202011681601599,SYN0055
-77.43488,38.40622,0.0,1.4513062431468786,0.5959190175831587,-7.483292787946411,0.08804713133598084,-84.9918977983594,0.0,-0.3509831993718274,0.08882751760815512,-3.9512890692287477,7.773136543764991e-05,0.16954442895020366,0.08481638221798234,1.9989585091529372,0.045612843280604665,SYN0056
-76.94066,39.08696,79.0,38.5208653174856,0.5959190175831587,-7.486842711387487,0.08795379163993812,-85.12245545975821,0.0,-0.35377829574709213,0.08864243385816425,-3.991071548341833,6.577543135377617e-05,0.155846244435027,0.08456483886938525,1.8429201370056363,0.06534067172177993,SYN0057
-78.87091,39.20859,21.0,17.52993908915752,0.5959190175831587,-7.480179319713547,0.09308726571378424,-80.35663377107758,0.0,-0.35381030779134,0.09328618227400637,-3.792740780752554,0.00014899366575638062,0.20073491597492346,0.09047341224839765,2.2187172008479057,0.0265059700643262,SYN0058
-78.98461,39.28357,4.0,3.866099080179856,0.5959190175831587,-7.479912039095134,0.09408403510136798,-79.50245789347927,0.0,-0.3541255551769733,0.09421951720835968,-3.7585159176081335,0.00017092416659636456,0.20318219643390958,0.09151590806487458,2.220184454596419,0.026406249118303027,SYN0059
-76.49219,38.09393,6.0,20.386268882167528,0.5959190175831587,-7.4851051830947855,0.09029752351549636,-82.89380363582434,0.0,-0.35110255038481003,0.0913266357718904,-3.84447042658804,0.00012081305279965093,0.14885074747144983,0.08655411645831203,1.7197419783395558,0.08547935360955883,SYN0060
-77.38007,39.54882,4.0,24.769623449706614,0.5959190175831587,-7.486832259924219,0.08945148725519561,-83.69712443757453,0.0,-0.354550993783247,0.08993283464529775,-3.9423976257573146,8.067108781384391e-05,0.1646435068649649,0.08627280316025486,1.908405671705527,0.056338804366729445,SYN0061
-76.95644,38.31439,0.0,1.847057779137004,0.5959190175831587,-7.484499179742443,0.08842791947130768,-84.63954851013935,0.0,-0.35110106061581386,0.08931692222921207,-3.9309578952439814,8.460808977628353e-05,0.15871374175371172,0.08497117220609308,1.8678539748605554,0.06178242766396003,SYN0062
-76.05751,37.96734,4.0,9.323143162961287,0.5959190175831587,-7.485713786421341,0.09269575539677295,-80.75573422299273,0.0,-0.351715396287791,0.09383607339668382,-3.74818962000834,0.0001781155774502885,0.13951201086428988,0.0886564756232013,1.5736245985823933,0.11557426292469963,SYN0063
-76.64377,38.89873,3.0,1.055083730989992,0.5959190175831587,-7.487121560312595,0.08823093312431039,-84.85823843394962,0.0,-0.3537575706395633,0.08902078048851102,-3.9738763095344813,7.071229492794373e-05,0.14965902393813565,0.08467513550733471,1.7674494766550675,0.07715298318957586,SYN0064
-77.00889,38.56766,0.0,9.349712152684495,0.5959190175831587,-7.485079822046392,0.08775401259813133,-85.29615456246137,0.0,-0.3518966288169834,0.08856442544665852,-3.973340616644403,7.087158756968748e-05,0.1590392802094199,0.08436418547008037,1.8851516117087734,0.05940937159179893,SYN0065
-76.98357,39.39362,2.0,3.5553699448699643,0.5959190175831587,-7.4876633802533,0.08885984083166844,-84.26374963283526,0.0,-0.3547316124769513,0.08946372490404116,-3.9650887871865006,7.336863259022053e-05,0.1559842546138563,0.08548402030190692,1.8247182814163536,0.06804355305189702,SYN0066
-78.13222,39.35485,39.0,20.18015123507086,0.5959190175831587,-7.483501768321715,0.08996695092907936,-83.18056454109391,0.0,-0.35354973345509466,0.09032611892397857,-3.9141472883679826,9.072424670963919e-05,0.18271986739387497,0.08711884255949792,2.097363349026202,0.03596142294359339,SYN0067
-79.36132,38.47085,8.0,12.414578662236655,0.5959190175831587,-7.4763645293338366,0.09681746931769769,-77.22123478357845,0.0,-0.3535177682244633,0.09713550751070658,-3.639428848256107,0.0002732434221712765,0.21547847514131777,0.0941250797611974,2.2892780084543176,0.02206320462344613,SYN0068
-77.53477,39.61522,13.0,24.620547829070148,0.5959190175831587,-7.486489275423024,0.0899262057411852,-83.25147507023411,0.0,-0.3545578306429635,0.09035480644566497,-3.924061647524833,8.706843940164966e-05,0.1680349158032147,0.08681903122133319,1.9354617696070895,0.052933655682112724,SYN0069
-78.53437,38.42365,20.0,17.432598918862208,0.5959190175831587,-7.479452199433833,0.09117064319863857,-82.0379448583897,0.0,-0.35165953817051665,0.09172677170278447,-3.8337720999270886,0.00012619306558203647,0.19571032998230042,0.08829171289470866,2.216633062897904,0.02664817631263694,SYN0070
-77.66162,38.8271,4.0,13.33567809145837,0.5959190175831587,-7.4837215574026015,0.08776674440622323,-85.26830530211575,0.0,-0.35215688287732966,0.08838473325975454,-3.9843632479194477,6.76613074264143e-05,0.17336672471010012,0.08469331199805338,2.0469942740471034,0.04065864675208308,SYN0071
-75.65969,38.36074,2.0,14.641175453944516,0.5959190175831587,-7.487644765818169,0.09317560886473623,-80.3605670738148,0.0,-0.35483183046209343,0.09427820606925422,-3.763667609473218,0.00016743941064101264,0.1295182369635461,0.08891950300466189,1.4565785073804978,0.14523276403166618,SYN0072
-78.44727,39.58488,6.0,2.4229221756949704,0.5959190175831587,-7.482910297128326,0.0923123008576464,-81.06081451341598,0.0,-0.3542071102308337,0.0925122282853203,-3.828759903376349,0.00012879057458237142,0.18945179905553036,0.08959297883605423,2.1145831014527077,0.03446549517359965,SYN0073
-79.23764,38.19629,12.0,3.251005984841221,0.5959190175831587,-7.476190556236962,0.09679498054730408,-77.23737857030014,0.0,-0.3527353922579471,0.09725749146040165,-3.62681976433212,0.0002869334288768677,0.21375215726620456,0.09397228571605179,2.274629755331073,0.022928149578426815,SYN0074
-78.23377,37.98084,20.0,20.305783802393705,0.5959190175831587,-7.479416986554456,0.09175077056836327,-81.51884654725119,0.0,-0.350182500856355,0.09252091147291404,-3.7849011135052715,0.00015376970900948805,0.1903793739010372,0.0886506288140809,2.147524235843865,0.03175156985744709,SYN0075
-78.17883,38.68317,0.0,0.8302185625932488,0.5959190175831587,-7.4814665315852,0.08914046673802356,-83.92895847822527,0.0,-0.3518753655434735,0.08969245543747037,-3.9231322615399407,8.740513594163168e-05,0.18614239316951325,0.08622595129345682,2.1587745960146747,0.030867658271700904,SYN0076
-76.52138,39.68628,0.0,0.919279669465687,0.5959190175831587,-7.4900016811804235,0.09136913449855265,-81.97518475234183,0.0,-0.35698069094626034,0.09199312178757274,-3.880515021227212,0.00010423550671823101,0.14493775200507547,0.08767489839761756,1.6531271168147021,0.09830499559771688,SYN0077
-76.99336,39.50502,6.0,4.096873771736087,0.5959190175831587,-7.487983860164511,0.08936279718329311,-83.79307828520427,0.0,-0.35508497600674416,0.08993690387885298,-3.9481565485626633,7.875530015022392e-05,0.15592352549757338,0.08598340676441314,1.8134141384370814,0.06976797052534756,SYN0078
-75.97246,39.24749,8.0,29.4648382563129,0.5959190175831587,-7.489921607492099,0.09146619972822512,-81.8873160768351,0.0,-0.3572976922406401,0.09229526669709255,-3.8712461107379363,0.00010828039884813734,0.13391144796266327,0.08744807735630519,1.5313252390563619,0.125689030794349,SYN0079
-76.51059,39.50343,17.0,16.725399446413675,0.5959190175831587,-7.489423905128961,0.09034519150928723,-82.89786960448326,0.0,-0.35634260035811127,0.09101454102568539,-3.9152271312069478,9.031914124602025e-05,0.1451023384873366,0.08667366736823437,1.6741225206367139,0.09410652258011898,SYN0080
-77.67126,39.5082,2.0,21.10510716091911,0.5959190175831587,-7.485673386663407,0.08952223930213565,-83.61803106152672,0.0,-0.3541142857404544,0.08994887555072581,-3.936839494349821,8.25617883071228e-05,0.1714824874138261,0.08648393298893893,1.9828248032586384,0.04738700246809269,SYN0081
-75.83691,38.83395,9.0,9.572607448489975,0.5959190175831587,-7.488833726525228,0.0914430550676243,-81.89614532221236,0.0,-0.3561373699482002,0.0923936160386066,-3.854566854482549,0.00011593470096027403,0.1320097096729525,0.08734889354022292,1.5112922937273832,0.13071399649719284,SYN0082
-78.74862,38.46867,2.0,4.455544542844997,0.5959190175831587,-7.478751303575955,0.09224664266348555,-81.07342541298044,0.0,-0.3521151049694983,0.09273617806713429,-3.796955107580479,0.00014648430446895233,0.2006877298223923,0.08943181583926223,2.244030582841936,0.024830433682789588,SYN0083
-79.3978,39.28962,8.0,9.358774211885903,0.5959190175831587,-7.47822056525057,0.0973981589500791,-76.7798965182031,0.0,-0.35489540872697994,0.09738244361911635,-3.6443469226861063,0.00026807162792352734,0.2130124860737343,0.09494978479544713,2.243422526260937,0.024869580621369902,SYN0084
-79.09478,39.09099,10.0,7.541379454391941,0.5959190175831587,-7.4789661653761215,0.0943722852181527,-79.24960329282698,0.0,-0.35395600598449045,0.09454156516653266,-3.743919464005124,0.000181171745541997,0.20651173448190716,0.09180031249554595,2.2495755065313845,0.02447590473164185,SYN0085
-76.24938,38.57258,31.0,12.458991357559029,0.5959190175831587,-7.487115257291288,0.08960236622729269,-83.55934750985102,0.0,-0.3535900233104529,0.09054345545521367,-3.9051969193439096,9.414868820867284e-05,0.14179763920561125,0.08578879066215804,1.6528690766142138,0.09835751184989139,SYN0086
-77.42155,38.07004,3.0,3.8758826907921637,0.5959190175831587,-7.48240586091336,0.08935515567789135,-83.73781908999226,0.0,-0.34994583092511417,0.09023850759210615,-3.878009956757381,0.00010531440816130555,0.17053807313762012,0.08603617076667792,1.9821671701324723,0.047460533737388344,SYN0087
-78.77428,39.24422,6.0,11.819902567091864,0.5959190175831587,-7.480664145608096,0.0925871207619441,-80.79594747137723,0.0,-0.35375181316833215,0.09280347734413985,-3.811837910518448,0.00013793732235711786,0.19830640868412588,0.08994924627687834,2.204647808539792,0.02747881816084119,SYN0088
-77.2453,38.37243,37.0,28.516804029893045,0.5959190175831587,-7.483799201064235,0.08807773690831956,-84.96811412007723,0.0,-0.3509913871941914,0.08890106054134991,-3.9481124865876853,7.876979332754885e-05,0.16522322894441976,0.08476237448919045,1.9492520111678833,0.05126533643360065,SYN0089
-78.8146,39.58626,32.0,16.79966635221076,0.5959190175831587,-7.481413901152915,0.09432350295431122,-79.31654006506513,0.0,-0.35449885389009267,0.0944066279409321,-3.755020824511324,0.00017332706653672147,0.19813838603575898,0.09173645091263548,2.159865397719109,0.030783091144982677,SYN0090
-76.36656,38.33375,14.0,13.942307729381817,0.5959190175831587,-7.486114208135803,0.08972887585802475,-83.43037998136579,0.0,-0.35232389485639015,0.0907122808458814,-3.8839712944158284,0.00010276404561082586,0.1451802197537766,0.08595911873397404,1.6889449530430833,0.09122997948362577,SYN0091
-77.4923,38.12096,39.0,18.0533043314078,0.5959190175831587,-7.482318669542841,0.08916224039705041,-83.91801996252177,0.0,-0.35009192568120934,0.09001791262280052,-3.8891362338981295,0.00010060163654301846,0.17200832283198875,0.08588405168368292,2.0027970206332095,0.04519907979848492,SYN0092
-77.7854,39.396,27.0,17.943243532144976,0.5959190175831587,-7.484923927363369,0.08920911245515392,-83.90313188157876,0.0,-0.35372247994855555,0.08964071519759108,-3.9460024294636726,7.946680742865198e-05,0.17445917517051765,0.08622221473372248,2.0233668980702335,0.04303533436126861,SYN0093
-78.1432,38.17591,2.0,5.3842252751857975,0.5959190175831587,-7.480246411672345,0.09038080347125622,-82.7636635699005,0.0,-0.35056222390769554,0.09110185667632967,-3.8480250205348403,0.0001190738945195946,0.18733728552097365,0.08732546368315891,2.1452767339511127,0.031930727570109285,SYN0094
